pricingID;name;regionCategory;date;price;timestamp;createdAt;updatedAt;grouping;providerID
857;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-30 01:00:00+01;0.0325;2023-11-03 11:36:42.94+01;2023-11-03 11:36:42.94+01;2023-11-03 11:36:42.94+01;GP1;ALB
858;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-30 01:00:00+01;0.0250;2023-11-03 11:36:42.941+01;2023-11-03 11:36:42.941+01;2023-11-03 11:36:42.941+01;CO1;ALB
859;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-10-31 01:00:00+01;0.0587;2023-10-31 17:36:16.819+01;2023-10-31 17:36:16.819+01;2023-10-31 17:36:16.819+01;GP1;AWS
860;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-10-31 01:00:00+01;0.0951;2023-10-31 17:36:16.864+01;2023-10-31 17:36:16.864+01;2023-10-31 17:36:16.864+01;CO1;AWS
861;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-10-31 01:00:00+01;0.0273;2023-10-31 17:36:17.379+01;2023-10-31 17:36:17.379+01;2023-10-31 17:36:17.379+01;GP1;AWS
862;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-10-31 01:00:00+01;0.0798;2023-10-31 17:36:17.599+01;2023-10-31 17:36:17.599+01;2023-10-31 17:36:17.599+01;CO1;AWS
863;t4g.xlarge-general-purpose;AWS-us-west-1;2023-10-31 01:00:00+01;0.0500;2023-10-31 17:36:17.68+01;2023-10-31 17:36:17.68+01;2023-10-31 17:36:17.68+01;GP1;AWS
864;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-10-31 01:00:00+01;0.0845;2023-10-31 17:36:18+01;2023-10-31 17:36:18+01;2023-10-31 17:36:18+01;CO1;AWS
865;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-10-31 01:00:00+01;0.0836;2023-10-31 17:36:18.328+01;2023-10-31 17:36:18.328+01;2023-10-31 17:36:18.328+01;CO1;AWS
866;t4g.xlarge-general-purpose;AWS-us-east-1;2023-10-31 01:00:00+01;0.0766;2023-10-31 17:36:18.365+01;2023-10-31 17:36:18.365+01;2023-10-31 17:36:18.365+01;GP1;AWS
867;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-10-31 01:00:00+01;0.0380;2023-11-03 11:36:41.937+01;2023-11-03 11:36:41.937+01;2023-11-03 11:36:41.937+01;GP1;ALB
868;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-10-31 01:00:00+01;0.0350;2023-11-03 11:36:42.015+01;2023-11-03 11:36:42.016+01;2023-11-03 11:36:42.016+01;CO1;ALB
869;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-10-31 01:00:00+01;0.0250;2023-11-03 11:36:42.357+01;2023-11-03 11:36:42.358+01;2023-11-03 11:36:42.358+01;CO1;ALB
870;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-10-31 01:00:00+01;0.0250;2023-11-03 11:36:42.359+01;2023-11-03 11:36:42.36+01;2023-11-03 11:36:42.36+01;GP1;ALB
871;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-10-31 01:00:00+01;0.0460;2023-11-03 11:36:42.362+01;2023-11-03 11:36:42.362+01;2023-11-03 11:36:42.362+01;CO1;ALB
872;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-10-31 01:00:00+01;0.0390;2023-11-03 11:36:42.467+01;2023-11-03 11:36:42.467+01;2023-11-03 11:36:42.467+01;GP1;ALB
873;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-10-31 01:00:00+01;0.0358;2023-11-03 11:36:42.467+01;2023-11-03 11:36:42.467+01;2023-11-03 11:36:42.467+01;CO1;ALB
874;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-10-31 01:00:00+01;0.0359;2023-11-03 11:36:42.942+01;2023-11-03 11:36:42.942+01;2023-11-03 11:36:42.942+01;GP1;ALB
875;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-10-31 01:00:00+01;0.0250;2023-11-03 11:36:42.943+01;2023-11-03 11:36:42.943+01;2023-11-03 11:36:42.943+01;CO1;ALB
876;e2-standard-4-general-purpose;GCP-europe-central;2023-10-31 17:17:34.004+01;0.2620;2023-10-31 17:17:34.004+01;2023-10-31 17:17:34.005+01;2023-10-31 17:17:34.005+01;GP1;GCP
877;e2-standard-4-general-purpose;GCP-near-east;2023-10-31 17:17:36.368+01;0.2620;2023-10-31 17:17:36.368+01;2023-10-31 17:17:36.368+01;2023-10-31 17:17:36.368+01;GP1;GCP
878;e2-standard-4-general-purpose;GCP-asia;2023-10-31 17:17:38.586+01;0.2620;2023-10-31 17:17:38.586+01;2023-10-31 17:17:38.586+01;2023-10-31 17:17:38.586+01;GP1;GCP
879;e2-standard-4-general-purpose;GCP-us-west;2023-10-31 17:17:40.918+01;0.2620;2023-10-31 17:17:40.918+01;2023-10-31 17:17:40.918+01;2023-10-31 17:17:40.918+01;GP1;GCP
880;e2-standard-4-general-purpose;GCP-us-east;2023-10-31 17:17:43.864+01;0.2620;2023-10-31 17:17:43.864+01;2023-10-31 17:17:43.864+01;2023-10-31 17:17:43.864+01;GP1;GCP
881;c2-standard-4-compute-optimized;GCP-europe-central;2023-10-31 17:17:46.281+01;0.2620;2023-10-31 17:17:46.281+01;2023-10-31 17:17:46.282+01;2023-10-31 17:17:46.282+01;CO1;GCP
882;c2-standard-4-compute-optimized;GCP-near-east;2023-10-31 17:17:50.002+01;0.2620;2023-10-31 17:17:50.002+01;2023-10-31 17:17:50.002+01;2023-10-31 17:17:50.002+01;CO1;GCP
883;c2-standard-4-compute-optimized;GCP-asia;2023-10-31 17:17:53.442+01;0.2620;2023-10-31 17:17:53.442+01;2023-10-31 17:17:53.442+01;2023-10-31 17:17:53.442+01;CO1;GCP
884;c2-standard-4-compute-optimized;GCP-us-west;2023-10-31 17:17:56.864+01;0.2620;2023-10-31 17:17:56.864+01;2023-10-31 17:17:56.865+01;2023-10-31 17:17:56.865+01;CO1;GCP
885;c2-standard-4-compute-optimized;GCP-us-east;2023-10-31 17:18:00.281+01;0.2620;2023-10-31 17:18:00.281+01;2023-10-31 17:18:00.281+01;2023-10-31 17:18:00.281+01;CO1;GCP
886;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-01 01:00:00+01;0.0250;2023-11-01 17:29:15.825+01;2023-11-01 17:29:15.826+01;2023-11-01 17:29:15.826+01;GP1;ALB
887;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-01 01:00:00+01;0.0380;2023-11-01 17:29:15.965+01;2023-11-01 17:29:15.965+01;2023-11-01 17:29:15.965+01;GP1;ALB
888;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-01 01:00:00+01;0.0370;2023-11-01 17:29:17.604+01;2023-11-01 17:29:17.604+01;2023-11-01 17:29:17.604+01;GP1;ALB
889;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-01 01:00:00+01;0.0601;2023-11-01 23:24:11.652+01;2023-11-01 23:24:11.653+01;2023-11-01 23:24:11.653+01;GP1;AWS
890;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-01 01:00:00+01;0.0930;2023-11-01 23:24:11.695+01;2023-11-01 23:24:11.695+01;2023-11-01 23:24:11.695+01;CO1;AWS
891;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-01 01:00:00+01;0.0301;2023-11-01 23:24:12.225+01;2023-11-01 23:24:12.225+01;2023-11-01 23:24:12.225+01;GP1;AWS
892;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-01 01:00:00+01;0.0784;2023-11-01 23:24:12.432+01;2023-11-01 23:24:12.432+01;2023-11-01 23:24:12.432+01;CO1;AWS
893;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-01 01:00:00+01;0.0502;2023-11-01 23:24:12.715+01;2023-11-01 23:24:12.715+01;2023-11-01 23:24:12.715+01;GP1;AWS
894;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-01 01:00:00+01;0.0859;2023-11-01 23:24:12.937+01;2023-11-01 23:24:12.937+01;2023-11-01 23:24:12.937+01;CO1;AWS
895;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-01 01:00:00+01;0.0841;2023-11-01 23:24:13.177+01;2023-11-01 23:24:13.177+01;2023-11-01 23:24:13.177+01;CO1;AWS
896;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-01 01:00:00+01;0.0758;2023-11-01 23:24:13.506+01;2023-11-01 23:24:13.506+01;2023-11-01 23:24:13.506+01;GP1;AWS
897;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-01 01:00:00+01;0.0350;2023-11-03 11:36:42.018+01;2023-11-03 11:36:42.018+01;2023-11-03 11:36:42.018+01;CO1;ALB
898;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-01 01:00:00+01;0.0250;2023-11-03 11:36:42.362+01;2023-11-03 11:36:42.362+01;2023-11-03 11:36:42.362+01;CO1;ALB
899;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-11-01 01:00:00+01;0.0460;2023-11-03 11:36:42.364+01;2023-11-03 11:36:42.364+01;2023-11-03 11:36:42.364+01;CO1;ALB
900;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-01 01:00:00+01;0.0390;2023-11-03 11:36:42.468+01;2023-11-03 11:36:42.468+01;2023-11-03 11:36:42.468+01;GP1;ALB
901;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-01 01:00:00+01;0.0340;2023-11-03 11:36:42.468+01;2023-11-03 11:36:42.468+01;2023-11-03 11:36:42.468+01;CO1;ALB
902;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-01 01:00:00+01;0.0250;2023-11-03 11:36:42.945+01;2023-11-03 11:36:42.945+01;2023-11-03 11:36:42.945+01;CO1;ALB
903;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-02 01:00:00+01;0.0609;2023-11-02 09:17:08.488+01;2023-11-02 09:17:08.489+01;2023-11-02 09:17:08.489+01;GP1;AWS
904;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-02 01:00:00+01;0.0882;2023-11-02 09:17:08.843+01;2023-11-02 09:17:08.843+01;2023-11-02 09:17:08.843+01;CO1;AWS
905;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-02 01:00:00+01;0.0852;2023-11-02 09:17:09.248+01;2023-11-02 09:17:09.248+01;2023-11-02 09:17:09.248+01;CO1;AWS
906;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-02 01:00:00+01;0.0761;2023-11-02 09:17:09.278+01;2023-11-02 09:17:09.278+01;2023-11-02 09:17:09.278+01;GP1;AWS
907;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-02 01:00:00+01;0.0315;2023-11-02 09:17:09.441+01;2023-11-02 09:17:09.441+01;2023-11-02 09:17:09.441+01;GP1;AWS
908;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-02 01:00:00+01;0.0783;2023-11-02 09:17:09.656+01;2023-11-02 09:17:09.656+01;2023-11-02 09:17:09.656+01;CO1;AWS
909;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-02 01:00:00+01;0.0491;2023-11-02 09:17:09.755+01;2023-11-02 09:17:09.755+01;2023-11-02 09:17:09.755+01;GP1;AWS
910;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-02 01:00:00+01;0.0862;2023-11-02 09:17:10.364+01;2023-11-02 09:17:10.364+01;2023-11-02 09:17:10.364+01;CO1;AWS
911;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-02 01:00:00+01;0.0380;2023-11-03 11:36:41.945+01;2023-11-03 11:36:41.945+01;2023-11-03 16:26:18.949+01;GP1;ALB
912;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-02 01:00:00+01;0.0350;2023-11-03 11:36:42.022+01;2023-11-03 11:36:42.022+01;2023-11-03 16:26:22.278+01;CO1;ALB
913;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-02 01:00:00+01;0.0250;2023-11-03 11:36:42.364+01;2023-11-03 11:36:42.364+01;2023-11-03 16:26:22.033+01;CO1;ALB
914;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-02 01:00:00+01;0.0250;2023-11-03 11:36:42.365+01;2023-11-03 11:36:42.365+01;2023-11-03 16:26:18.466+01;GP1;ALB
915;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-11-02 01:00:00+01;0.0460;2023-11-03 11:36:42.366+01;2023-11-03 11:36:42.366+01;2023-11-03 16:26:22.733+01;CO1;ALB
916;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-02 01:00:00+01;0.0390;2023-11-03 11:36:42.469+01;2023-11-03 11:36:42.469+01;2023-11-03 16:26:20.618+01;GP1;ALB
917;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-02 01:00:00+01;0.0340;2023-11-03 11:36:42.469+01;2023-11-03 11:36:42.469+01;2023-11-03 16:26:23.499+01;CO1;ALB
918;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-02 01:00:00+01;0.0370;2023-11-03 11:36:42.945+01;2023-11-03 11:36:42.945+01;2023-11-03 16:26:21.613+01;GP1;ALB
919;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-02 01:00:00+01;0.0250;2023-11-03 12:17:59.674+01;2023-11-03 12:17:59.674+01;2023-11-03 16:26:24.133+01;CO1;ALB
920;B4ms-general-purpose;AZR-polandcentral;2023-11-02 11:02:43.529+01;0.2498;2023-11-02 11:02:43.529+01;2023-11-02 11:02:43.529+01;2023-11-02 11:02:43.531+01;GP1;AZR
921;B4ms-general-purpose;AZR-israelcentral;2023-11-02 11:02:43.538+01;0.2423;2023-11-02 11:02:43.538+01;2023-11-02 11:02:43.538+01;2023-11-02 11:02:43.538+01;GP1;AZR
922;B4ms-general-purpose;AZR-southindia;2023-11-02 11:02:43.545+01;0.2335;2023-11-02 11:02:43.545+01;2023-11-02 11:02:43.545+01;2023-11-02 11:02:43.545+01;GP1;AZR
923;D4s_v3-compute-optimized;AZR-eastus2;2023-11-02 11:02:43.548+01;0.1249;2023-11-02 11:02:43.548+01;2023-11-02 11:02:43.548+01;2023-11-02 11:02:43.548+01;CO1;AZR
924;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-02 11:02:43.549+01;0.1585;2023-11-02 11:02:43.549+01;2023-11-02 11:02:43.549+01;2023-11-02 11:02:43.549+01;CO1;AZR
925;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-02 11:02:43.552+01;0.1530;2023-11-02 11:02:43.552+01;2023-11-02 11:02:43.552+01;2023-11-02 11:02:43.552+01;CO1;AZR
926;B4ms-general-purpose;AZR-eastus2;2023-11-02 11:02:43.554+01;0.1965;2023-11-02 11:02:43.554+01;2023-11-02 11:02:43.554+01;2023-11-02 11:02:43.554+01;GP1;AZR
927;B4ms-general-purpose;AZR-westus;2023-11-02 11:02:43.564+01;0.2405;2023-11-02 11:02:43.564+01;2023-11-02 11:02:43.564+01;2023-11-02 11:02:43.564+01;GP1;AZR
928;D4s_v3-compute-optimized;AZR-westus;2023-11-02 11:02:43.574+01;0.1381;2023-11-02 11:02:43.574+01;2023-11-02 11:02:43.574+01;2023-11-02 11:02:43.574+01;CO1;AZR
929;D4s_v3-compute-optimized;AZR-southindia;2023-11-02 11:02:43.598+01;0.1571;2023-11-02 11:02:43.598+01;2023-11-02 11:02:43.598+01;2023-11-02 11:02:43.598+01;CO1;AZR
930;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-03 01:00:00+01;0.0628;2023-11-03 10:43:20.419+01;2023-11-03 10:43:20.42+01;2023-11-04 12:40:00.934+01;GP1;AWS
931;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-03 01:00:00+01;0.0837;2023-11-03 10:43:20.451+01;2023-11-03 10:43:20.451+01;2023-11-04 12:40:00.943+01;CO1;AWS
932;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-03 01:00:00+01;0.0779;2023-11-03 10:43:21.403+01;2023-11-03 10:43:21.403+01;2023-11-04 12:40:01.657+01;CO1;AWS
933;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-03 01:00:00+01;0.0505;2023-11-03 10:43:21.445+01;2023-11-03 10:43:21.445+01;2023-11-04 12:40:01.66+01;GP1;AWS
934;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-03 01:00:00+01;0.0864;2023-11-03 10:43:21.985+01;2023-11-03 10:43:21.985+01;2023-11-04 12:40:01.664+01;CO1;AWS
935;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-03 01:00:00+01;0.0765;2023-11-03 10:43:22.277+01;2023-11-03 10:43:22.277+01;2023-11-04 12:40:01.321+01;GP1;AWS
936;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-03 01:00:00+01;0.0852;2023-11-03 10:43:22.379+01;2023-11-03 10:43:22.379+01;2023-11-04 12:40:01.318+01;CO1;AWS
937;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-03 01:00:00+01;0.0380;2023-11-04 13:26:18.445+01;2023-11-03 11:36:41.953+01;2023-11-04 13:26:18.447+01;GP1;ALB
938;ecs.c6.xlarge-compute-optimized;ALB-eu-central-1;2023-11-03 01:00:00+01;0.0350;2023-11-04 13:26:21.631+01;2023-11-03 11:36:42.025+01;2023-11-04 13:26:21.632+01;CO1;ALB
939;ecs.c6.xlarge-compute-optimized;ALB-us-east-1;2023-11-03 01:00:00+01;0.0250;2023-11-04 13:26:21.422+01;2023-11-03 11:36:42.365+01;2023-11-04 13:26:21.424+01;CO1;ALB
940;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-03 01:00:00+01;0.0250;2023-11-04 13:26:17.63+01;2023-11-03 11:36:42.366+01;2023-11-04 13:26:17.632+01;GP1;ALB
941;ecs.c6.xlarge-compute-optimized;ALB-me-east-1;2023-11-03 01:00:00+01;0.0460;2023-11-04 13:26:22.113+01;2023-11-03 11:36:42.367+01;2023-11-04 13:26:22.117+01;CO1;ALB
942;ecs.g5.xlarge-general-purpose;ALB-ap-south-1;2023-11-03 01:00:00+01;0.0390;2023-11-04 13:26:20.235+01;2023-11-03 11:36:42.47+01;2023-11-04 13:26:20.238+01;GP1;ALB
943;ecs.c6.xlarge-compute-optimized;ALB-ap-south-1;2023-11-03 01:00:00+01;0.0337;2023-11-04 13:26:22.615+01;2023-11-03 11:36:42.471+01;2023-11-04 13:26:22.618+01;CO1;ALB
944;ecs.g5.xlarge-general-purpose;ALB-us-west-1;2023-11-03 01:00:00+01;0.0370;2023-11-04 13:26:20.999+01;2023-11-03 12:17:55.956+01;2023-11-04 13:26:21.002+01;GP1;ALB
945;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-03 01:00:00+01;0.0301;2023-11-03 16:06:18.715+01;2023-11-03 16:06:18.715+01;2023-11-04 12:40:01.654+01;GP1;AWS
946;ecs.c6.xlarge-compute-optimized;ALB-us-west-1;2023-11-03 09:00:00+01;0.0250;2023-11-03 17:53:47.648+01;2023-11-03 17:53:47.687+01;2023-11-06 13:56:27.501+01;CO1;ALB
947;B4ms-general-purpose;AZR-polandcentral;2023-11-03 10:43:37.386+01;0.2498;2023-11-03 10:43:37.386+01;2023-11-03 10:43:37.386+01;2023-11-03 10:43:37.387+01;GP1;AZR
948;B4ms-general-purpose;AZR-israelcentral;2023-11-03 10:43:37.395+01;0.2423;2023-11-03 10:43:37.395+01;2023-11-03 10:43:37.395+01;2023-11-03 10:43:37.395+01;GP1;AZR
949;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-03 10:43:37.396+01;0.1585;2023-11-03 10:43:37.396+01;2023-11-03 10:43:37.396+01;2023-11-03 10:43:37.396+01;CO1;AZR
950;B4ms-general-purpose;AZR-eastus;2023-11-03 10:43:37.414+01;0.1965;2023-11-03 10:43:37.414+01;2023-11-03 10:43:37.414+01;2023-11-03 10:43:37.414+01;GP1;AZR
951;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-03 10:43:37.415+01;0.1530;2023-11-03 10:43:37.415+01;2023-11-03 10:43:37.415+01;2023-11-03 10:43:37.415+01;CO1;AZR
952;D4s_v3-compute-optimized;AZR-westus;2023-11-03 10:43:37.421+01;0.1381;2023-11-03 10:43:37.421+01;2023-11-03 10:43:37.421+01;2023-11-03 10:43:37.421+01;CO1;AZR
953;D4s_v3-compute-optimized;AZR-eastus;2023-11-03 10:43:37.423+01;0.1231;2023-11-03 10:43:37.423+01;2023-11-03 10:43:37.423+01;2023-11-03 10:43:37.423+01;CO1;AZR
954;D4s_v3-compute-optimized;AZR-southindia;2023-11-03 10:43:37.441+01;0.1571;2023-11-03 10:43:37.441+01;2023-11-03 10:43:37.441+01;2023-11-03 10:43:37.441+01;CO1;AZR
955;e2-standard-4-general-purpose;GCP-near-east;2023-11-03 10:43:59.51+01;0.2620;2023-11-03 10:43:59.51+01;2023-11-03 10:43:59.511+01;2023-11-03 10:43:59.511+01;GP1;GCP
956;e2-standard-4-general-purpose;GCP-us-east;2023-11-03 10:44:01.766+01;0.2620;2023-11-03 10:44:01.766+01;2023-11-03 10:44:01.766+01;2023-11-03 10:44:01.766+01;GP1;GCP
957;e2-standard-4-general-purpose;GCP-europe-central;2023-11-03 10:44:03.648+01;0.2620;2023-11-03 10:44:03.648+01;2023-11-03 10:44:03.648+01;2023-11-03 10:44:03.648+01;GP1;GCP
958;e2-standard-4-general-purpose;GCP-asia-india;2023-11-03 10:44:06.248+01;0.2620;2023-11-03 10:44:06.248+01;2023-11-03 10:44:06.248+01;2023-11-03 10:44:06.248+01;GP1;GCP
959;e2-standard-4-general-purpose;GCP-us-west;2023-11-03 10:44:09.388+01;0.2620;2023-11-03 10:44:09.388+01;2023-11-03 10:44:09.389+01;2023-11-03 10:44:09.389+01;GP1;GCP
960;c2-standard-4-compute-optimized;GCP-near-east;2023-11-03 10:44:11.989+01;0.2620;2023-11-03 10:44:11.989+01;2023-11-03 10:44:11.99+01;2023-11-03 10:44:11.99+01;CO1;GCP
961;c2-standard-4-compute-optimized;GCP-us-east;2023-11-03 10:44:14.33+01;0.2620;2023-11-03 10:44:14.33+01;2023-11-03 10:44:14.33+01;2023-11-03 10:44:14.33+01;CO1;GCP
962;c2-standard-4-compute-optimized;GCP-europe-central;2023-11-03 10:44:16.831+01;0.2620;2023-11-03 10:44:16.831+01;2023-11-03 10:44:16.832+01;2023-11-03 10:44:16.832+01;CO1;GCP
963;c2-standard-4-compute-optimized;GCP-asia-india;2023-11-03 10:44:20.05+01;0.2620;2023-11-03 10:44:20.05+01;2023-11-03 10:44:20.05+01;2023-11-03 10:44:20.05+01;CO1;GCP
964;c2-standard-4-compute-optimized;GCP-us-west;2023-11-03 10:44:22.521+01;0.2620;2023-11-03 10:44:22.521+01;2023-11-03 10:44:22.522+01;2023-11-03 10:44:22.522+01;CO1;GCP
965;B4ms-general-purpose;AZR-westus;2023-11-03 18:09:09.499+01;0.2405;2023-11-03 18:09:09.499+01;2023-11-03 18:09:09.499+01;2023-11-03 18:09:09.499+01;GP1;AZR
966;B4ms-general-purpose;AZR-southindia;2023-11-03 18:09:09.507+01;0.2335;2023-11-03 18:09:09.507+01;2023-11-03 18:09:09.507+01;2023-11-03 18:09:09.507+01;GP1;AZR
967;B4ms-general-purpose;AZR-israelcentral;2023-11-04 00:00:00+01;0.2423;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.576+01;GP1;AZR
968;D4s_v3-compute-optimized;AZR-israelcentral;2023-11-04 00:00:00+01;0.1530;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.583+01;CO1;AZR
969;B4ms-general-purpose;AZR-polandcentral;2023-11-04 00:00:00+01;0.2498;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.578+01;GP1;AZR
970;B4ms-general-purpose;AZR-westus;2023-11-04 00:00:00+01;0.2405;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.589+01;GP1;AZR
971;B4ms-general-purpose;AZR-eastus;2023-11-04 00:00:00+01;0.1965;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.525+01;GP1;AZR
972;D4s_v3-compute-optimized;AZR-westus;2023-11-04 00:00:00+01;0.1381;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.551+01;CO1;AZR
973;D4s_v3-compute-optimized;AZR-polandcentral;2023-11-04 00:00:00+01;0.1585;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.553+01;CO1;AZR
974;D4s_v3-compute-optimized;AZR-southindia;2023-11-04 00:00:00+01;0.1571;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.596+01;CO1;AZR
975;D4s_v3-compute-optimized;AZR-eastus;2023-11-04 00:00:00+01;0.1231;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.59+01;CO1;AZR
976;B4ms-general-purpose;AZR-southindia;2023-11-04 00:00:00+01;0.2335;2023-11-04 00:00:00+01;2023-11-04 00:00:00+01;2023-11-04 13:26:23.583+01;GP1;AZR
977;t4g.xlarge-general-purpose;AWS-eu-central-1;2023-11-04 00:00:00+01;0.0633;2023-11-04 13:17:16.962+01;2023-11-04 13:14:57.659+01;2023-11-04 13:17:16.965+01;GP1;AWS
978;c6a.xlarge-compute-optimized;AWS-eu-central-1;2023-11-04 00:00:00+01;0.0831;2023-11-04 13:17:16.961+01;2023-11-04 13:14:57.659+01;2023-11-04 13:17:16.964+01;CO1;AWS
979;c6a.xlarge-compute-optimized;AWS-us-east-1;2023-11-04 00:00:00+01;0.0837;2023-11-04 13:17:17.232+01;2023-11-04 13:14:58.041+01;2023-11-04 13:17:17.234+01;CO1;AWS
980;t4g.xlarge-general-purpose;AWS-us-east-1;2023-11-04 00:00:00+01;0.0745;2023-11-04 13:17:17.135+01;2023-11-04 13:14:58.05+01;2023-11-04 13:17:17.136+01;GP1;AWS
981;t4g.xlarge-general-purpose;AWS-ap-south-1;2023-11-04 00:00:00+01;0.0305;2023-11-04 13:17:17.467+01;2023-11-04 13:14:58.345+01;2023-11-04 13:17:17.468+01;GP1;AWS
982;c6a.xlarge-compute-optimized;AWS-ap-south-1;2023-11-04 00:00:00+01;0.0775;2023-11-04 13:17:17.531+01;2023-11-04 13:14:58.371+01;2023-11-04 13:17:17.533+01;CO1;AWS
983;t4g.xlarge-general-purpose;AWS-us-west-1;2023-11-04 00:00:00+01;0.0507;2023-11-04 13:17:17.375+01;2023-11-04 13:14:58.379+01;2023-11-04 13:17:17.377+01;GP1;AWS
984;c6a.xlarge-compute-optimized;AWS-us-west-1;2023-11-04 00:00:00+01;0.0859;2023-11-04 13:17:17.509+01;2023-11-04 13:14:58.392+01;2023-11-04 13:17:17.51+01;CO1;AWS
985;ecs.g5.xlarge-general-purpose;ALB-us-east-1;2023-11-04 01:00:00+01;0.0250;2023-11-04 13:26:17.63+01;2023-11-04 13:14:51.337+01;2023-11-04 13:26:17.635+01;GP1;ALB
986;ecs.g5.xlarge-general-purpose;ALB-eu-central-1;2023-11-04 01:00:00+01;0.0380;2023-11-04 13:26:18.445+01;2023-11-04 13:14:51.652+01;2023-11-04 13:26:18.451+01;GP1;ALB
